58,46,74,90,Non_LS
19,9,27,7,Non_LS
8,87,75,27,Non_LS
8,58,17,77,Non_LS
28,91,66,29,Non_LS
86,39,88,41,Non_LS
3,46,88,39,Non_LS
61,13,17,52,Non_LS
55,77,3,68,Non_LS
75,37,70,1,Non_LS
80,26,13,85,Non_LS
27,59,28,85,Non_LS
54,94,70,29,Non_LS
58,31,76,77,Non_LS
2,22,66,25,Non_LS
79,80,79,29,Non_LS
76,78,69,32,Non_LS
66,71,44,91,Non_LS
81,83,89,3,Non_LS
88,44,92,27,Non_LS
48,1,22,45,Non_LS
9,39,80,83,Non_LS
66,72,32,1,Non_LS
29,53,68,74,Non_LS
80,69,40,99,Non_LS
47,41,86,66,Non_LS
67,35,83,84,Non_LS
52,89,32,46,Non_LS
32,7,15,58,Non_LS
94,89,61,64,Non_LS
63,78,98,79,Non_LS
72,18,96,27,Non_LS
3,13,32,3,Non_LS
67,44,12,62,Non_LS
43,86,13,70,Non_LS
95,6,23,70,Non_LS
58,16,76,28,Non_LS
99,64,34,73,Non_LS
73,70,77,78,Non_LS
50,60,82,88,Non_LS
65,26,25,30,Non_LS
11,85,59,56,Non_LS
53,20,10,85,Non_LS
68,50,62,50,Non_LS
26,30,38,77,Non_LS
27,96,82,10,Non_LS
36,61,16,50,Non_LS
57,14,90,4,Non_LS
19,82,89,69,Non_LS
49,97,53,54,Non_LS
62,62,30,36,Non_LS
5,58,69,9,Non_LS
37,85,28,13,Non_LS
88,81,19,81,Non_LS
27,11,59,94,Non_LS
14,1,34,3,Non_LS
12,61,50,49,Non_LS
87,89,77,77,Non_LS
53,17,37,39,Non_LS
37,49,62,42,Non_LS
72,56,96,98,Non_LS
60,11,53,50,Non_LS
93,17,33,10,Non_LS
66,18,54,45,Non_LS
30,15,40,83,Non_LS
98,77,56,86,Non_LS
6,78,41,7,Non_LS
27,38,91,58,Non_LS
82,48,60,3,Non_LS
60,53,75,77,Non_LS
83,4,48,86,Non_LS
33,41,31,83,Non_LS
5,43,88,57,Non_LS
29,82,71,62,Non_LS
3,14,45,93,Non_LS
67,72,96,89,Non_LS
83,18,71,91,Non_LS
32,96,24,53,Non_LS
60,54,87,42,Non_LS
23,35,67,42,Non_LS
86,56,50,28,Non_LS
87,96,61,87,Non_LS
89,9,49,4,Non_LS
94,62,78,23,Non_LS
39,78,3,8,Non_LS
77,67,24,85,Non_LS
71,36,18,3,Non_LS
13,17,66,3,Non_LS
2,65,68,49,Non_LS
7,30,88,37,Non_LS
58,43,64,88,Non_LS
6,11,77,75,Non_LS
52,94,11,96,Non_LS
51,70,71,35,Non_LS
37,31,51,33,Non_LS
88,89,14,70,Non_LS
53,3,11,77,Non_LS
18,20,80,71,Non_LS
13,27,36,47,Non_LS
16,26,25,92,Non_LS
61,59,11,54,Non_LS
89,27,78,70,Non_LS
11,1,55,7,Non_LS
59,35,91,52,Non_LS
14,75,58,55,Non_LS
18,39,16,11,Non_LS
81,99,84,5,Non_LS
37,5,90,79,Non_LS
39,75,70,57,Non_LS
31,81,24,39,Non_LS
88,65,26,16,Non_LS
72,96,85,99,Non_LS
3,42,6,83,Non_LS
32,51,98,38,Non_LS
44,83,57,18,Non_LS
66,34,96,93,Non_LS
88,13,89,67,Non_LS
6,95,72,32,Non_LS
40,17,4,42,Non_LS
3,59,42,74,Non_LS
95,6,43,37,Non_LS
91,73,23,64,Non_LS
57,56,37,56,Non_LS
69,3,68,42,Non_LS
36,67,23,56,Non_LS
77,64,26,14,Non_LS
47,75,61,99,Non_LS
79,58,3,52,Non_LS
38,57,52,90,Non_LS
78,74,27,34,Non_LS
76,28,66,7,Non_LS
61,81,8,79,Non_LS
84,38,39,45,Non_LS
64,95,41,90,Non_LS
56,94,57,56,Non_LS
84,13,62,70,Non_LS
28,98,3,34,Non_LS
17,12,40,88,Non_LS
58,29,70,66,Non_LS
82,77,74,37,Non_LS
68,13,55,37,Non_LS
54,26,91,10,Non_LS
27,69,40,35,Non_LS
61,42,42,33,Non_LS
3,93,12,48,Non_LS
36,97,1,56,Non_LS
97,2,45,12,Non_LS
87,65,46,40,Non_LS
66,71,50,53,Non_LS
44,10,12,65,Non_LS
65,95,33,64,Non_LS
79,84,17,52,Non_LS
2,7,25,15,Non_LS
65,75,19,56,Non_LS
85,85,20,74,Non_LS
85,69,16,24,Non_LS
35,64,76,23,Non_LS
28,55,91,34,Non_LS
37,97,11,0,Non_LS
34,33,42,98,Non_LS
79,95,28,65,Non_LS
79,8,22,11,Non_LS
45,11,79,47,Non_LS
6,68,0,67,Non_LS
39,71,87,68,Non_LS
93,25,93,34,Non_LS
94,70,73,3,Non_LS
5,1,11,21,Non_LS
10,58,86,85,Non_LS
10,7,69,45,Non_LS
91,77,57,91,Non_LS
9,44,99,68,Non_LS
90,63,33,31,Non_LS
17,39,89,25,Non_LS
91,94,58,53,Non_LS
43,50,53,32,Non_LS
99,17,61,70,Non_LS
63,28,29,37,Non_LS
87,40,31,62,Non_LS
16,47,58,58,Non_LS
61,81,46,9,Non_LS
1,71,81,42,Non_LS
80,54,53,61,Non_LS
12,41,98,98,Non_LS
26,84,12,20,Non_LS
8,42,10,85,Non_LS
73,47,23,24,Non_LS
11,25,2,76,Non_LS
14,11,11,97,Non_LS
62,10,99,50,Non_LS
35,91,59,99,Non_LS
81,1,33,38,Non_LS
79,79,83,60,Non_LS
68,17,40,4,Non_LS
25,11,31,58,Non_LS
43,27,84,60,Non_LS
73,85,26,48,Non_LS
86,94,6,16,Non_LS
20,65,28,14,Non_LS
11,59,11,40,Non_LS
12,26,84,28,Non_LS
31,53,85,93,Non_LS
55,1,73,78,Non_LS
54,51,88,57,Non_LS
81,39,57,95,Non_LS
94,12,14,40,Non_LS
42,3,84,84,Non_LS
41,65,59,43,Non_LS
79,78,21,33,Non_LS
2,0,46,36,Non_LS
98,47,47,47,Non_LS
28,91,72,24,Non_LS
76,21,9,81,Non_LS
12,86,8,95,Non_LS
90,32,68,30,Non_LS
58,50,29,35,Non_LS
37,46,64,63,Non_LS
76,9,83,79,Non_LS
43,8,24,33,Non_LS
13,96,33,15,Non_LS
52,12,61,94,Non_LS
85,61,90,22,Non_LS
29,19,96,81,Non_LS
9,55,77,56,Non_LS
27,55,43,61,Non_LS
89,89,70,64,Non_LS
68,18,31,58,Non_LS
5,41,88,79,Non_LS
62,82,76,82,Non_LS
75,91,5,54,Non_LS
6,40,67,34,Non_LS
47,93,37,78,Non_LS
97,1,46,41,Non_LS
66,90,46,87,Non_LS
32,53,38,73,Non_LS
33,23,65,47,Non_LS
70,84,4,73,Non_LS
48,8,25,53,Non_LS
87,70,48,46,Non_LS
42,28,9,35,Non_LS
63,22,57,2,Non_LS
40,25,2,5,Non_LS
79,52,7,32,Non_LS
82,46,43,71,Non_LS
51,73,31,5,Non_LS
56,40,48,35,Non_LS
71,57,57,90,Non_LS
78,28,85,80,Non_LS
51,17,64,76,Non_LS
23,17,60,18,Non_LS
51,58,49,72,Non_LS
93,85,50,17,Non_LS
6,89,53,46,Non_LS
34,92,19,60,Non_LS
68,5,56,3,Non_LS
17,52,61,67,Non_LS
32,26,85,89,Non_LS
2,13,33,46,Non_LS
32,37,88,76,Non_LS
84,80,96,0,Non_LS
65,88,33,86,Non_LS
75,64,69,31,Non_LS
43,99,82,65,Non_LS
43,36,92,37,Non_LS
66,36,1,49,Non_LS
57,76,49,72,Non_LS
44,68,2,94,Non_LS
29,96,95,71,Non_LS
42,82,74,52,Non_LS
89,62,96,49,Non_LS
9,20,75,43,Non_LS
19,73,15,93,Non_LS
43,27,53,18,Non_LS
28,83,77,16,Non_LS
10,60,61,19,Non_LS
12,74,7,91,Non_LS
17,43,90,1,Non_LS
54,14,41,91,Non_LS
0,2,6,59,Non_LS
66,77,85,65,Non_LS
27,52,82,6,Non_LS
39,0,10,22,Non_LS
59,26,88,8,Non_LS
29,97,81,43,Non_LS
18,37,81,99,Non_LS
49,16,50,91,Non_LS
94,88,0,7,Non_LS
28,19,88,13,Non_LS
30,59,56,1,Non_LS
40,56,66,47,Non_LS
20,48,35,62,Non_LS
63,39,33,79,Non_LS
86,58,47,63,Non_LS
29,67,50,16,Non_LS
72,13,8,94,Non_LS
28,65,60,75,Non_LS
8,67,44,15,Non_LS
70,37,5,0,Non_LS
92,23,7,19,Non_LS
28,31,45,1,Non_LS
74,77,60,78,Non_LS
68,93,30,20,Non_LS
83,70,27,84,Non_LS
50,37,34,69,Non_LS
95,63,35,39,Non_LS
82,37,58,52,Non_LS
64,40,63,59,Non_LS
75,10,47,7,Non_LS
4,66,70,45,Non_LS
43,52,51,81,Non_LS
3,7,37,32,Non_LS
44,43,0,16,Non_LS
27,60,81,24,Non_LS
85,16,20,57,Non_LS
84,16,9,42,Non_LS
14,39,55,46,Non_LS
58,83,33,62,Non_LS
57,4,82,94,Non_LS
11,95,4,22,Non_LS
83,11,97,11,Non_LS
25,98,50,90,Non_LS
83,26,19,76,Non_LS
42,38,46,57,Non_LS
99,71,27,98,Non_LS
17,75,91,73,Non_LS
45,72,41,57,Non_LS
7,27,82,5,Non_LS
10,31,37,95,Non_LS
43,12,36,71,Non_LS
21,58,96,58,Non_LS
78,4,81,87,Non_LS
96,66,51,81,Non_LS
35,99,96,75,Non_LS
57,65,75,63,Non_LS
96,70,29,71,Non_LS
78,9,31,68,Non_LS
69,44,24,11,Non_LS
56,60,55,67,Non_LS
23,57,77,19,Non_LS
84,72,67,55,Non_LS
39,11,55,87,Non_LS
56,42,28,48,Non_LS
78,0,14,9,Non_LS
30,38,44,19,Non_LS
81,64,2,43,Non_LS
35,28,20,9,Non_LS
24,24,24,1,Non_LS
99,9,7,56,Non_LS
9,82,65,71,Non_LS
35,76,62,54,Non_LS
15,54,15,46,Non_LS
14,35,26,8,Non_LS
96,34,51,35,Non_LS
56,41,69,3,Non_LS
30,12,68,9,Non_LS
77,2,65,58,Non_LS
75,77,78,99,Non_LS
85,12,64,63,Non_LS
65,93,86,82,Non_LS
54,23,85,98,Non_LS
76,77,42,78,Non_LS
48,19,39,45,Non_LS
49,79,77,34,Non_LS
76,99,36,82,Non_LS
75,48,39,17,Non_LS
75,18,79,77,Non_LS
99,86,25,33,Non_LS
57,27,82,28,Non_LS
93,85,90,76,Non_LS
86,20,32,2,Non_LS
63,5,9,60,Non_LS
33,96,5,84,Non_LS
80,69,51,14,Non_LS
82,66,75,44,Non_LS
21,47,48,35,Non_LS
45,48,51,25,Non_LS
95,74,28,63,Non_LS
56,6,7,87,Non_LS
89,70,0,16,Non_LS
17,43,97,52,Non_LS
82,59,40,88,Non_LS
11,46,34,54,Non_LS
75,46,53,31,Non_LS
21,16,12,26,Non_LS
93,71,18,68,Non_LS
16,33,88,59,Non_LS
90,22,79,24,Non_LS
81,53,40,43,Non_LS
43,65,75,57,Non_LS
76,11,13,19,Non_LS
96,51,10,72,Non_LS
53,81,92,77,Non_LS
15,21,68,57,Non_LS
